filters,1st_dense,lr,momentum,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,loss_0,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,loss_7,loss_8,loss_9,loss_10,loss_11
16,80,0.0004733216738551238,0.6526846095135952,0.8949999809265137,0.9108571410179138,0.9204999804496765,0.928928554058075,0.9343571662902832,0.9366428852081299,0.9407857060432434,0.9433571696281433,0.9453571438789368,0.9487142562866211,0.9504285454750061,0.9531428813934326,0.40293094515800476,0.3205621838569641,0.2853066623210907,0.25925004482269287,0.24107787013053894,0.22891798615455627,0.21474666893482208,0.20336994528770447,0.1936493217945099,0.1858375072479248,0.17786064743995667,0.1718713343143463
128,80,0.014730232078296898,0.024665109078346625,0.9614285826683044,0.9683571457862854,0.9649999737739563,0.9787142872810364,0.977142870426178,0.9811428785324097,0.9833571314811707,0.9803571701049805,0.9826428294181824,0.9819285869598389,0.9853571653366089,0.9840714335441589,0.13340280950069427,0.10718270391225815,0.11216724663972855,0.06933292746543884,0.07605405896902084,0.061490822583436966,0.05692654103040695,0.06405648589134216,0.05913786590099335,0.05908210203051567,0.05256916955113411,0.05674814432859421
128,120,5.086295906209438e-05,0.781787094609825,0.8916428685188293,0.9090714454650879,0.9196428656578064,0.9261428713798523,0.9312857389450073,0.9337142705917358,0.9379285573959351,0.9401428699493408,0.9418571591377258,0.9453571438789368,0.9470714330673218,0.9492142796516418,0.4355922043323517,0.3416205048561096,0.3009648323059082,0.27455905079841614,0.2561396360397339,0.24238331615924835,0.23062527179718018,0.22093620896339417,0.21285349130630493,0.20501992106437683,0.19840535521507263,0.19247473776340485
8,40,2.675409602749183e-05,0.1399071042311184,0.14835713803768158,0.19121427834033966,0.2467142790555954,0.304500013589859,0.37792858481407166,0.4488571286201477,0.5118571519851685,0.5687142610549927,0.6084285974502563,0.6347857117652893,0.6591428518295288,0.6772857308387756,2.2848806381225586,2.2002270221710205,2.1258304119110107,2.052156925201416,1.9740091562271118,1.888577938079834,1.798133373260498,1.7072806358337402,1.618762731552124,1.5335420370101929,1.4520795345306396,1.3748654127120972
16,180,0.00042058473832526166,0.8599045750164396,0.9198571443557739,0.9343571662902832,0.9454285502433777,0.9507142901420593,0.955214262008667,0.9600714445114136,0.9627143144607544,0.9642857313156128,0.9659285545349121,0.968999981880188,0.9682142734527588,0.9706428647041321,0.29638901352882385,0.23559243977069855,0.19907721877098083,0.17877022922039032,0.16246604919433594,0.1460866779088974,0.13599202036857605,0.12878236174583435,0.12190452963113785,0.11443648487329483,0.11153822392225266,0.10457836091518402
64,120,0.0006413948615806216,0.40670047139245347,0.9184285998344421,0.9337857365608215,0.942642867565155,0.949571430683136,0.953000009059906,0.9555000066757202,0.9592857360839844,0.9612143039703369,0.9639285802841187,0.9658571481704712,0.9670000076293945,0.9690714478492737,0.3023960292339325,0.24362856149673462,0.21126343309879303,0.18948110938072205,0.17355456948280334,0.16327637434005737,0.1517219990491867,0.1429932564496994,0.1342976689338684,0.12826648354530334,0.12247640639543533,0.11764660477638245
64,120,0.0004539636687936311,0.8542351321848504,0.9342857003211975,0.9459999799728394,0.9572142958641052,0.9605000019073486,0.9646428823471069,0.9671428799629211,0.9700714349746704,0.9711428284645081,0.9732142686843872,0.9744285941123962,0.9761428833007812,0.9767143130302429,0.23587428033351898,0.19011682271957397,0.1562264859676361,0.13899531960487366,0.12488050758838654,0.1138489842414856,0.1054549440741539,0.09894529730081558,0.09487196058034897,0.08972978591918945,0.08419903367757797,0.08150698244571686
32,20,0.008680007530367533,0.07185655477921682,0.9330000281333923,0.944857120513916,0.9547857046127319,0.9589999914169312,0.9652143120765686,0.9679285883903503,0.9704999923706055,0.9722142815589905,0.9704285860061646,0.9744285941123962,0.9760000109672546,0.975928544998169,0.23773334920406342,0.1913016140460968,0.16154776513576508,0.1412200629711151,0.1221194714307785,0.10825008153915405,0.1023813933134079,0.09514567255973816,0.10146741569042206,0.08892478048801422,0.08040481060743332,0.0826064869761467
16,80,0.038088397526287315,0.02132891460125741,0.9627143144607544,0.9729999899864197,0.9782857298851013,0.9821428656578064,0.9799285531044006,0.9808571338653564,0.9832857251167297,0.9842857122421265,0.9837142825126648,0.9833571314811707,0.984928548336029,0.9828571677207947,0.12650160491466522,0.0907827615737915,0.07208762317895889,0.06239365041255951,0.06566762179136276,0.06109561026096344,0.05468000844120979,0.05514545366168022,0.05594704672694206,0.05518893152475357,0.05278622731566429,0.05762741342186928
8,100,1.1241637624015446e-05,0.17121998733548816,0.11342857033014297,0.15714286267757416,0.2053571492433548,0.24950000643730164,0.29271429777145386,0.3409285843372345,0.388142853975296,0.42414286732673645,0.45585715770721436,0.48350000381469727,0.5095000267028809,0.5342857241630554,2.406561851501465,2.31864070892334,2.246569871902466,2.1843512058258057,2.128373861312866,2.076385736465454,2.027036428451538,1.9794847965240479,1.9331541061401367,1.887778878211975,1.8431705236434937,1.799226999282837
