bin_size,dropout,lr,n_glayers_id,n_glayers_reg,output_dim,weight_decay,loss_0,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,loss_7,loss_8,loss_9,loss_10,loss_11,loss_12,loss_13,loss_14,loss_15,loss_16,loss_17,loss_18,loss_19,loss_20,loss_21,loss_22,loss_23,loss_24,loss_25,loss_26,loss_27,loss_28,loss_29,loss_30,loss_31,loss_32,loss_33,loss_34,loss_35,loss_36,loss_37,loss_38,loss_39,loss_40,loss_41,loss_42,loss_43,loss_44,loss_45,loss_46,loss_47,loss_48,loss_49,loss_50,loss_51,loss_52,loss_53,loss_54,loss_55,loss_56,loss_57,loss_58,loss_59,loss_60,loss_61,loss_62,loss_63,loss_64,loss_65,loss_66,loss_67,loss_68,loss_69,loss_70,loss_71,loss_72,loss_73,loss_74,loss_75,loss_76,loss_77,loss_78,loss_79,loss_80,loss_81,loss_82,loss_83,loss_84,loss_85,loss_86,loss_87,loss_88,loss_89,loss_90,loss_91,loss_92,loss_93,loss_94,loss_95,loss_96,loss_97,loss_98,loss_99
128.0,0.3952620665285167,1.0722190664988018e-06,2.0,4.0,128.0,0.062231291023579834,536.1400756835938,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,536.14013671875,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625
32.0,0.26148510671047426,1.7480354768306812e-06,2.0,4.0,64.0,5.423721777734009e-06,708.23583984375,645.3946533203125,607.8869018554688,589.16845703125,577.8112182617188,569.7782592773438,563.6922607421875,558.763671875,554.5770263671875,550.8055419921875,547.3106689453125,543.9161987304688,540.6182250976562,537.279541015625,533.9657592773438,530.6376953125,527.27880859375,523.8911743164062,520.6890869140625,517.5830688476562,514.6802978515625,511.9503479003906,509.58538818359375,507.6135864257813,505.8413696289063,504.2318420410156,502.6949462890625,501.3385314941406,500.015869140625,498.7940673828125,497.6268005371094,496.4317626953125,495.3181457519531,494.264404296875,493.2714538574219,492.3086853027344,491.4128112792969,490.5491333007813,489.6877746582031,488.8944091796875,488.1116943359375,487.3533630371094,486.6481323242188,485.9533996582031,485.3091125488281,484.6781921386719,484.0690002441406,483.4857177734375,482.9280395507813,482.3785095214844,481.87200927734375,481.3468017578125,480.8497619628906,480.3968505859375,479.9258117675781,479.4930114746094,479.0766296386719,478.65032958984375,478.2774353027344,477.8863220214844,477.50103759765625,477.1736145019531,476.8514404296875,476.51116943359375,476.2058715820313,475.89263916015625,475.5939331054688,475.30511474609375,475.0361633300781,474.7503967285156,474.4906005859375,474.2372741699219,473.9794921875,473.7257080078125,473.49853515625,473.2528076171875,473.0270690917969,472.8005065917969,472.5657958984375,472.3760681152344,472.13775634765625,471.9470520019531,471.7561950683594,471.5406799316406,471.3507995605469,471.13720703125,470.9635314941406,470.7735595703125,470.5871887207031,470.3941955566406,470.2322082519531,470.0617065429688,469.8819274902344,469.6995544433594,469.5355224609375,469.3744812011719,469.226318359375,469.0463562011719,468.9051208496094,468.7425231933594
128.0,0.3320063401969089,6.274982042125835e-05,4.0,1.0,64.0,1.495263715021995e-06,589.6508178710938,500.3201293945313,481.000244140625,472.9975280761719,468.7359313964844,465.9970397949219,463.859130859375,462.3093872070313,461.0851745605469,460.0767211914063,459.3356018066406,458.67388916015625,458.120849609375,457.62542724609375,457.2039184570313,456.8940734863281,456.5132751464844,456.1545104980469,455.8552551269531,455.5906372070313,455.3328857421875,455.0983276367188,454.8855895996094,454.6874084472656,454.4857482910156,454.3334655761719,454.1790771484375,454.0193176269531,453.8775939941406,453.7334899902344,453.5875244140625,453.4478759765625,453.2955932617188,453.1541748046875,452.99652099609375,452.8252258300781,452.64349365234375,452.4332885742188,452.2523193359375,452.1036682128906,451.966552734375,451.8374328613281,451.7382507324219,451.6048278808594,451.4903259277344,451.3541259765625,451.2638549804688,451.1595153808594,451.1092529296875,450.9969482421875,450.9309692382813,450.876708984375,450.7911987304688,450.7383728027344,450.6827697753906,450.6324462890625,450.5638427734375,450.5008850097656,450.44525146484375,450.4049682617188,450.3496398925781,450.3396911621094,450.2809143066406,450.2450256347656,450.19140625,450.1360778808594,450.1032104492188,450.066650390625,450.0452880859375,450.0529479980469,449.9346008300781,449.9249877929688,449.8854064941406,449.8616027832031,449.8092041015625,449.7822265625,449.7491455078125,449.7279052734375,449.6691284179688,449.6611328125,449.60296630859375,449.5562438964844,449.53900146484375,449.5398864746094,449.4728088378906,449.4671630859375,449.4138488769531,449.4169921875,449.465087890625,449.3623962402344,449.34478759765625,449.31878662109375,449.3208312988281,449.26416015625,449.2337951660156,449.250244140625,449.2146911621094,449.1781921386719,449.1449279785156,449.1333312988281
16.0,0.49944126815823875,0.023286460911885406,1.0,1.0,128.0,0.0006723317493238824,541.527587890625,526.3670654296875,486.8921508789063,468.0075988769531,464.1295166015625,462.1767272949219,462.1951904296875,461.6430358886719,461.6095275878906,461.3464050292969,461.558349609375,461.5704650878906,462.3695068359375,461.7975158691406,461.48236083984375,461.5317687988281,464.3644409179688,461.9276428222656,461.5481567382813,461.3267211914063,460.4516906738281,461.55279541015625,460.237548828125,460.3591918945313,460.17767333984375,461.0234375,460.1146545410156,462.4837341308594,462.5372314453125,460.9428405761719,460.6171569824219,459.7938537597656,460.0206298828125,460.2053527832031,460.6339721679688,460.0218505859375,460.5822448730469,461.9761962890625,460.0772705078125,460.1835632324219,459.7287292480469,459.9508056640625,459.329833984375,459.822509765625,460.04046630859375,459.7571105957031,463.0007934570313,468.4231567382813,463.3297119140625,462.3064880371094,460.6672058105469,459.9956359863281,459.6145629882813,459.0812377929688,459.5466003417969,458.9960021972656,458.7243347167969,458.967041015625,460.2681274414063,460.9669494628906,458.3544006347656,458.6896667480469,458.6945190429688,458.8042297363281,459.8035888671875,459.8062438964844,459.8263854980469,463.6296691894531,461.8801574707031,459.5404052734375,458.9655151367188,459.0379333496094,459.6307067871094,459.6206359863281,460.5841064453125,459.8188781738281,459.6020812988281,459.6729736328125,460.0242309570313,459.2724304199219,459.2530517578125,459.7455139160156,458.65423583984375,461.3735961914063,464.0905456542969,459.6553649902344,458.97705078125,458.8663330078125,459.0784912109375,458.3650817871094,458.9161071777344,458.2936706542969,458.8312683105469,459.1512145996094,459.2356872558594,460.34954833984375,458.9097290039063,458.6489562988281,458.6578369140625,458.4360046386719
64.0,0.42026885005924436,0.0013805529728293882,2.0,2.0,16.0,1.4294675653896879e-06,489.0579223632813,461.7024536132813,458.7111206054688,457.0650329589844,456.2780151367188,455.6217651367188,455.1359252929688,454.63812255859375,454.3030700683594,454.1007690429688,453.8358459472656,453.6447143554688,453.4421997070313,453.3767700195313,453.1772766113281,453.0268859863281,452.7003479003906,452.3799133300781,452.2254943847656,452.1087951660156,452.0105590820313,452.0296936035156,451.9070434570313,451.7522888183594,451.8515930175781,451.5194091796875,451.5187683105469,451.394287109375,451.3811340332031,451.29736328125,451.3233642578125,451.3455200195313,452.4016418457031,451.3807067871094,451.2000122070313,451.1084289550781,450.96038818359375,450.9001159667969,450.8695983886719,450.8971862792969,450.810791015625,450.8056945800781,450.85552978515625,450.8009643554688,450.6986083984375,450.7305603027344,450.7195129394531,450.7341613769531,450.70068359375,450.6178894042969,450.6661071777344,450.63287353515625,450.6108703613281,450.6816101074219,450.4841613769531,450.4017639160156,450.552734375,450.4817504882813,450.3688659667969,450.3418273925781,450.4035339355469,450.44970703125,450.4406127929688,450.374755859375,450.2080078125,450.3541564941406,450.180908203125,450.1813659667969,450.1763305664063,450.15032958984375,450.3044738769531,450.3294067382813,450.34271240234375,450.3972778320313,450.2998352050781,450.228759765625,450.2936706542969,450.3707580566406,450.3336791992188,450.31634521484375,450.1859130859375,450.1518249511719,450.2766418457031,450.1739501953125,450.1052551269531,450.3013305664063,449.9241638183594,450.0407104492188,450.07135009765625,449.9984436035156,449.9383850097656,449.8220825195313,449.8339538574219,450.00433349609375,449.9959106445313,449.9560546875,449.8137512207031,449.9263916015625,450.052734375,450.1167907714844
64.0,0.2093624038069496,2.2602439344547833e-06,1.0,4.0,16.0,0.0007284909239432157,590.90185546875,535.2940673828125,533.3308715820312,533.718505859375,533.8866577148438,533.9473266601562,533.966796875,533.972900390625,533.9749145507812,533.975830078125,533.97607421875,533.9761962890625,533.976318359375,533.976318359375,533.9763793945312,533.9763793945312,533.9763793945312,533.9765014648438,533.9764404296875,533.9764404296875,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438,533.9765014648438
8.0,0.37460423571879703,0.021711739595992176,0.0,3.0,128.0,3.338797010902257e-06,541.2573852539062,527.8016967773438,527.8352661132812,527.6996459960938,527.7732543945312,527.6484985351562,527.6790161132812,527.6198120117188,527.6678466796875,527.5828247070312,527.718505859375,527.5670166015625,527.5902709960938,527.6098022460938,527.6824951171875,527.6113891601562,527.629638671875,527.6268920898438,527.587890625,527.7218627929688,527.6510620117188,527.6956787109375,527.6405029296875,527.6693725585938,527.710693359375,527.6692504882812,529.0532836914062,527.6838989257812,527.6626586914062,527.5536499023438,527.7948608398438,527.4478149414062,527.7432250976562,527.6852416992188,527.6641845703125,527.6576538085938,527.6602172851562,527.6635131835938,527.6412963867188,527.6829833984375,527.65185546875,527.67822265625,527.6408081054688,527.660400390625,527.63623046875,527.6639404296875,527.6557006835938,527.7023315429688,527.6854248046875,527.716796875,527.69873046875,527.708740234375,527.698486328125,527.7225341796875,527.7322998046875,527.7101440429688,527.6903076171875,527.7091064453125,527.71630859375,527.724365234375,527.724853515625,527.6156616210938,527.7158813476562,527.6839599609375,527.7312622070312,527.7052612304688,527.6896362304688,527.7142333984375,527.7011108398438,527.6566162109375,527.6823120117188,527.7229614257812,527.7035522460938,527.688720703125,527.6951904296875,527.6199951171875,541.2886352539062,527.719970703125,524.5550537109375,486.2780151367188,470.5987243652344,468.2915954589844,464.9407348632813,461.674560546875,494.843994140625,531.6771850585938,529.383056640625,528.34130859375,528.0513305664062,527.9727783203125,527.7972412109375,527.8431396484375,527.8421020507812,527.7655029296875,527.8161010742188,527.8493041992188,527.7705688476562,527.89697265625,527.8175048828125,527.8872680664062
128.0,0.1648342228104575,0.00024417110359902075,0.0,2.0,64.0,0.0006756522311728525,487.3606262207031,460.7839660644531,487.1606140136719,460.9749450683594,458.40374755859375,457.3527221679688,456.8746337890625,456.2833862304688,456.0946350097656,456.0830078125,456.0929260253906,456.09033203125,456.1139526367188,456.2168273925781,456.2940368652344,456.362548828125,456.4596862792969,456.4312744140625,456.4536437988281,456.6244812011719,457.2216491699219,457.0822448730469,457.02935791015625,457.0239562988281,457.0240783691406,456.83782958984375,456.8401489257813,457.1083679199219,457.1423950195313,457.2451477050781,457.4220886230469,457.3638916015625,457.5169677734375,457.4355163574219,457.4837646484375,457.3935852050781,457.615966796875,457.558349609375,457.6748352050781,457.7814331054688,457.8949279785156,457.9844665527344,458.0375061035156,457.9827270507813,458.1482543945313,458.2794799804688,458.8341979980469,458.6039123535156,458.6551513671875,458.49462890625,458.5235290527344,458.49615478515625,458.33251953125,458.4729919433594,458.5123901367188,458.5318908691406,458.5875244140625,458.6607971191406,459.1197509765625,458.84857177734375,458.7182312011719,458.5201721191406,458.3902893066406,458.1965637207031,458.0632019042969,458.014892578125,458.2142333984375,458.5296325683594,459.0442504882813,458.2853088378906,457.9836120605469,458.0079650878906,458.0723876953125,458.5052795410156,459.0747680664063,459.1932067871094,459.16546630859375,459.0928649902344,458.9009704589844,458.7727966308594,458.6159057617188,458.47210693359375,458.444091796875,458.38720703125,458.3301086425781,458.2646789550781,458.4920654296875,458.5565490722656,458.6329650878906,458.5391540527344,458.9122314453125,459.18701171875,459.2858276367188,459.3466796875,459.1637878417969,459.7934265136719,458.7755126953125,458.8247985839844,458.6907958984375,458.7997131347656
128.0,0.25154158265390486,0.0015518630522372158,1.0,2.0,256.0,0.007313632065748894,474.6965637207031,463.6715087890625,464.1418762207031,463.71044921875,462.7916870117188,462.9712524414063,463.08587646484375,463.2247924804688,464.2835693359375,465.109375,464.554931640625,466.1672668457031,467.05712890625,466.7395935058594,467.89208984375,467.2957458496094,466.8407897949219,466.2978515625,465.5258483886719,465.1608276367188,465.9060668945313,465.7946472167969,466.1353454589844,465.5876770019531,465.757568359375,465.4054870605469,466.0784912109375,466.3416442871094,466.0679626464844,466.5861206054688,465.9617309570313,466.7416076660156,466.1960754394531,466.2509460449219,465.880126953125,465.83740234375,465.712890625,465.8642272949219,465.7051086425781,465.8917541503906,465.7654724121094,465.7142028808594,465.7233581542969,465.5641479492188,465.83209228515625,465.9619140625,466.24755859375,465.8919982910156,466.08538818359375,466.2795104980469,465.947998046875,465.8237915039063,465.8831176757813,466.0019226074219,466.0896911621094,466.2331848144531,466.8011169433594,465.8179626464844,466.0059509277344,466.2835083007813,466.094970703125,466.05377197265625,466.0422668457031,466.1394348144531,466.3040466308594,466.8051452636719,466.443603515625,466.4393615722656,466.22698974609375,466.4800109863281,466.4401245117188,466.21142578125,465.8528137207031,465.9463195800781,466.0907897949219,466.1231689453125,466.1027221679688,466.1357116699219,466.48736572265625,466.1781311035156,466.2559509277344,467.1886291503906,466.7265930175781,466.1359252929688,466.12603759765625,466.2170104980469,466.375732421875,467.2330932617188,466.4383239746094,466.3157348632813,466.2712707519531,466.2756652832031,466.4287109375,467.5069885253906,466.3450012207031,466.4305725097656,466.6532897949219,466.2578430175781,466.2571105957031,466.1138305664063
16.0,0.20667479695982888,0.0005893687242007117,2.0,0.0,16.0,0.008197434588088828,493.5401916503906,478.7489929199219,478.1466064453125,478.132080078125,478.4895324707031,478.0485229492188,478.1052551269531,478.3976745605469,478.5545349121094,478.6368713378906,478.6770324707031,478.7775573730469,478.8095703125,478.87347412109375,478.950927734375,479.14788818359375,479.254150390625,479.3152465820313,479.4757690429688,479.36663818359375,479.3976135253906,479.45361328125,479.5469055175781,479.4681701660156,479.4565734863281,479.6398010253906,479.6405334472656,479.4271545410156,479.6449279785156,479.5316467285156,479.3456115722656,479.3793640136719,479.4664916992188,479.4667663574219,479.6244812011719,479.6889343261719,493.7703247070313,478.4699096679688,478.1218872070313,478.1874084472656,478.26751708984375,478.1033935546875,478.3194274902344,478.5200805664063,478.5816345214844,478.7048950195313,478.71966552734375,478.7659912109375,478.8423461914063,479.0315856933594,479.1402893066406,479.1332092285156,479.1454772949219,479.2569580078125,479.3664855957031,479.3761596679688,479.3959655761719,479.3804931640625,479.4685668945313,479.7384948730469,479.7088928222656,479.1036376953125,479.26763916015625,479.3240051269531,479.3335266113281,479.3743896484375,479.5258483886719,479.5622863769531,479.5919189453125,479.6907348632813,479.84033203125,479.8927917480469,479.93310546875,479.9524841308594,479.96783447265625,479.9544677734375,480.0184020996094,480.0314025878906,479.8832702636719,480.09283447265625,480.25103759765625,480.2193908691406,480.1881103515625,480.4181518554688,480.0699157714844,480.2980651855469,480.7301330566406,480.4002380371094,480.0885620117188,480.030029296875,479.9677734375,479.990234375,479.9844665527344,480.0374450683594,480.0675048828125,480.0845642089844,480.1418762207031,480.171630859375,493.523193359375,478.5455322265625
64.0,0.2083767689013466,3.017308736234494e-06,1.0,4.0,128.0,0.08971687906646354,534.6701049804688,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375
128.0,0.23904689783533728,0.003513334198394675,1.0,2.0,16.0,0.008552417894626343,477.84466552734375,467.2488098144531,466.6766052246094,467.5578308105469,466.4845275878906,466.51763916015625,467.1278076171875,467.03851318359375,466.58441162109375,466.4508056640625,466.1924133300781,466.5096435546875,467.1896057128906,467.0082702636719,466.7567138671875,466.7453308105469,466.8799133300781,467.0125732421875,467.1077575683594,466.9050903320313,467.0111083984375,467.0158386230469,467.1513671875,467.1584777832031,467.1129455566406,467.5603332519531,467.12640380859375,467.0763244628906,467.30279541015625,467.1873474121094,467.0708923339844,467.0528869628906,467.3296813964844,467.2225341796875,467.4211120605469,467.18463134765625,467.2649536132813,467.0909118652344,467.0822448730469,467.2554321289063,467.2935485839844,467.1579284667969,467.0408325195313,467.0694274902344,467.0958251953125,467.1839599609375,467.2627258300781,467.1945190429688,467.1632690429688,467.2418518066406,467.3550415039063,467.0765075683594,467.0999450683594,467.0689697265625,467.0990295410156,468.12396240234375,468.2082824707031,467.1872253417969,467.1396789550781,467.14459228515625,467.08111572265625,467.2881164550781,467.3662414550781,467.3114318847656,467.15771484375,467.1158447265625,467.241455078125,467.3171997070313,467.2714538574219,467.39105224609375,467.3502807617188,467.2182312011719,467.2066650390625,467.2040100097656,467.1535949707031,467.1712036132813,467.1807861328125,467.2339172363281,467.16900634765625,467.2749633789063,467.1172790527344,467.453125,467.2547607421875,467.29534912109375,467.4503173828125,467.3819885253906,467.047119140625,467.32818603515625,467.1710510253906,467.3680419921875,467.2698669433594,467.2749328613281,467.2520446777344,467.0853576660156,467.0740356445313,467.2217102050781,467.2843933105469,467.1147155761719,467.21392822265625,467.4358825683594
128.0,0.04238692169709507,0.010772415219384103,4.0,2.0,64.0,0.004386755021075652,476.6261291503906,457.3611145019531,456.5783081054688,457.3671875,458.9111328125,456.3143615722656,455.64599609375,457.7268371582031,455.7940368652344,455.3309631347656,455.9837646484375,467.9551086425781,455.7775268554688,455.1580810546875,470.761474609375,461.6636047363281,459.0607299804688,459.9507751464844,458.3359680175781,456.5260925292969,458.0010681152344,457.1640319824219,456.1689147949219,458.8647155761719,458.8013610839844,463.15087890625,458.9721984863281,457.8699340820313,463.0812683105469,457.5079345703125,456.3502502441406,456.0123291015625,456.2583618164063,457.5895080566406,459.9727478027344,459.02642822265625,459.0481872558594,459.6828002929688,458.42523193359375,459.00384521484375,465.1792297363281,467.15142822265625,459.787109375,459.4431457519531,458.8223876953125,458.8595886230469,459.337890625,460.6440124511719,460.8014526367188,461.7936706542969,460.5650329589844,458.4937744140625,460.9561462402344,460.0401306152344,458.2047729492188,458.2908935546875,457.7247924804688,457.7560729980469,457.2853698730469,456.5852661132813,457.75335693359375,458.8734436035156,457.5817565917969,457.80572509765625,458.3741455078125,459.3142700195313,468.1531677246094,458.5872802734375,457.81439208984375,457.4489135742188,457.1319885253906,456.8870849609375,456.8818359375,460.2155151367188,457.8987731933594,457.0123291015625,457.1279602050781,458.4845275878906,457.9447937011719,458.0602722167969,457.2691955566406,458.5073547363281,457.7443237304688,458.8611450195313,458.1348876953125,457.3432922363281,457.4421081542969,456.74462890625,456.7560729980469,457.037109375,456.99163818359375,457.4019165039063,460.67486572265625,457.9801330566406,458.3736267089844,458.5347900390625,457.6943664550781,456.7934265136719,457.4438781738281,457.4871215820313
32.0,0.2197019444426596,8.018497598463692e-05,3.0,1.0,8.0,0.00010256646968623625,535.8678588867188,535.848876953125,481.9543151855469,471.8687744140625,468.3219299316406,466.36236572265625,465.0258483886719,464.0209655761719,463.22698974609375,462.60687255859375,462.0189208984375,461.4578552246094,461.0356140136719,460.6985473632813,460.4073181152344,460.2116088867188,460.03851318359375,459.8405456542969,459.7249145507813,459.6248474121094,459.458251953125,459.2552490234375,459.08599853515625,458.972412109375,458.8963623046875,458.81097412109375,458.7489929199219,458.6720886230469,458.63128662109375,458.5873718261719,458.5483093261719,458.5112915039063,458.4551086425781,458.4017639160156,458.3703308105469,458.3441467285156,458.3095703125,458.2353515625,458.21771240234375,458.1970825195313,458.1760864257813,458.18115234375,458.1361999511719,458.1396789550781,458.0808410644531,458.0601196289063,458.0220336914063,458.009521484375,457.9705200195313,457.9724731445313,457.9277648925781,457.922607421875,457.9273681640625,457.93798828125,457.9284362792969,457.9344787597656,457.9195556640625,457.9116821289063,457.8910827636719,457.8853454589844,457.85198974609375,457.8130493164063,457.7825622558594,457.74462890625,457.73974609375,457.6941528320313,457.6265869140625,457.5665588378906,457.5217590332031,457.4831237792969,457.4684143066406,457.39447021484375,457.3373107910156,457.289794921875,457.2777099609375,457.2771911621094,457.25390625,457.2022399902344,457.1983337402344,457.1610412597656,457.16217041015625,457.123291015625,457.1007080078125,457.10784912109375,457.1036682128906,457.0722351074219,457.0879211425781,457.0941162109375,457.06689453125,457.0549621582031,457.0193481445313,457.0147705078125,456.9974670410156,456.97412109375,456.9444274902344,456.92626953125,456.879638671875,456.9028930664063,456.8728942871094,456.8614501953125
64.0,0.2083767689013466,3.017308736234494e-06,1.0,4.0,128.0,0.08971687906646354,534.669921875,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375
64.0,0.2083767689013466,3.017308736234494e-06,1.0,4.0,128.0,0.08971687906646354,534.6699829101562,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375,534.00537109375
